time="2024-03-15T01:57:33Z" level=info msg="ArgoCD Notifications Controller is starting" built="2024-03-01T21:24:51Z" commit=fcf5d8c2381b68ab1621b90be63913b12cca2eb7 namespace=argocd version=v2.10.2+fcf5d8c
time="2024-03-15T01:57:33Z" level=info msg="serving metrics on port 9001"
time="2024-03-15T01:57:33Z" level=info msg="loading configuration 9001"
time="2024-03-15T02:13:34Z" level=info msg="Start processing" resource=argocd/kyverno-policy
time="2024-03-15T02:13:34Z" level=info msg="Processing completed" resource=argocd/kyverno-policy
time="2024-03-15T02:13:34Z" level=info msg="Start processing" resource=argocd/prometheus
time="2024-03-15T02:13:34Z" level=info msg="Processing completed" resource=argocd/prometheus
time="2024-03-15T02:13:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:34Z" level=info msg="Start processing" resource=argocd/argocd
time="2024-03-15T02:13:34Z" level=info msg="Processing completed" resource=argocd/argocd
time="2024-03-15T02:13:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:37Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:42Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:47Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:47Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:47Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:47Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:48Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:52Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:52Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:52Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:52Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:53Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:57Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:57Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:57Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:57Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:13:58Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:02Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:02Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:02Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:02Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:03Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:07Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:07Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:07Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:07Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:08Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:12Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:13Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:17Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:18Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:22Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:23Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:27Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:27Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:27Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:27Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:28Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:32Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:32Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:32Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:32Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:33Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/kyverno-policy
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/kyverno-policy
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/prometheus
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/prometheus
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/argocd
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/argocd
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/argocd-apps
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/argocd-apps
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:34Z" level=info msg="Start processing" resource=argocd/kyverno
time="2024-03-15T02:14:34Z" level=info msg="Processing completed" resource=argocd/kyverno
time="2024-03-15T02:14:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:37Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:37Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:37Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:38Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:42Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:42Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-15T02:14:42Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-15T02:14:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Start processing" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Processing completed" resource=argocd/app-of-apps
time="2024-03-15T02:14:43Z" level=info msg="Start processing" resource=argocd/basic-app-set
